# Enhanced Poisson Multi-Bernoulli Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
#
# frame, track_id, x, y, existence_prob, confidence, speed, age, detections
#================================================================================
663, 301, 82, 117, 0.9997, 1.0000, 1.0721, 114, 115
663, 352, 115, 79, 0.9997, 0.9485, 1.8546, 20, 18
663, 355, 40, 43, 0.9997, 0.9747, 2.3617, 15, 15
663, 358, 67, 8, 0.9997, 0.9178, 8.0608, 9, 10
663, 360, 97, 12, 0.9997, 0.7623, 0.7640, 5, 6
664, 301, 83, 118, 0.9997, 1.0000, 1.2631, 115, 116
664, 352, 117, 78, 0.9997, 0.9902, 2.2357, 21, 19
664, 355, 43, 42, 0.9997, 1.0000, 2.8878, 16, 16
664, 358, 74, 8, 0.9997, 0.9580, 7.3323, 10, 11
665, 352, 119, 78, 0.9997, 1.0000, 2.0612, 22, 20
665, 355, 46, 42, 0.9997, 1.0000, 3.0108, 17, 17
666, 301, 84, 119, 0.9997, 1.0000, 1.0299, 117, 118
666, 352, 121, 77, 0.9997, 1.0000, 2.1422, 23, 21
666, 355, 49, 41, 0.9997, 1.0000, 3.1267, 18, 18
666, 362, 1, 15, 0.9997, 0.7623, 0.7078, 5, 6
667, 301, 85, 119, 0.9997, 1.0000, 1.0299, 118, 119
667, 352, 122, 76, 0.9997, 1.0000, 1.5900, 24, 22
667, 355, 52, 41, 0.9997, 1.0000, 3.0254, 19, 19
667, 362, 2, 15, 0.9997, 0.7998, 0.7591, 6, 7
668, 301, 86, 120, 0.9997, 1.0000, 1.2843, 119, 120
668, 352, 124, 75, 0.9997, 1.0000, 1.9980, 25, 23
668, 355, 55, 40, 0.9997, 1.0000, 3.0921, 20, 20
668, 359, 117, 16, 0.9997, 0.7522, 1.3196, 14, 13
669, 301, 86, 121, 0.9997, 1.0000, 1.0449, 120, 121
669, 352, 126, 74, 0.9997, 1.0000, 2.2422, 26, 24
669, 355, 57, 40, 0.9997, 1.0000, 2.2479, 21, 21
669, 359, 117, 17, 0.9997, 0.7939, 1.0043, 15, 14
670, 301, 88, 121, 0.9996, 1.0000, 1.4982, 121, 122
670, 355, 60, 40, 0.9997, 1.0000, 2.7073, 22, 22
670, 359, 117, 18, 0.9997, 0.8357, 0.9601, 16, 15
671, 301, 89, 121, 0.9997, 1.0000, 1.2901, 122, 123
671, 355, 63, 40, 0.9997, 1.0000, 3.0003, 23, 23
671, 359, 118, 19, 0.9997, 0.8774, 1.2551, 17, 16
672, 301, 90, 122, 0.9997, 1.0000, 1.2592, 123, 124
672, 355, 66, 40, 0.9997, 1.0000, 3.0427, 24, 24
672, 359, 118, 20, 0.9997, 0.9192, 1.0415, 18, 17
673, 301, 91, 122, 0.9997, 1.0000, 1.0121, 124, 125
673, 355, 69, 41, 0.9997, 1.0000, 3.1114, 25, 25
673, 359, 118, 21, 0.9997, 0.9609, 1.0023, 19, 18
674, 301, 91, 123, 0.9997, 1.0000, 0.7972, 125, 126
674, 355, 71, 41, 0.9997, 1.0000, 2.2547, 26, 26
674, 359, 118, 22, 0.9997, 1.0000, 1.0018, 20, 19
675, 301, 92, 123, 0.9997, 1.0000, 0.7496, 126, 127
675, 355, 74, 41, 0.9997, 1.0000, 2.7058, 27, 27
675, 359, 119, 23, 0.9997, 1.0000, 1.2486, 21, 20
676, 301, 93, 124, 0.9997, 1.0000, 1.2503, 127, 128
676, 355, 76, 41, 0.9997, 1.0000, 2.2356, 28, 28
676, 359, 118, 23, 0.9996, 1.0000, 0.5277, 22, 21
677, 301, 94, 124, 0.9997, 1.0000, 1.0728, 128, 129
677, 355, 80, 42, 0.9996, 1.0000, 3.5934, 29, 29
677, 359, 118, 22, 0.9997, 1.0000, 0.8693, 23, 22
677, 362, 5, 17, 0.9996, 0.7539, 1.1011, 16, 15
678, 301, 95, 124, 0.9997, 1.0000, 1.0165, 129, 130
678, 355, 82, 43, 0.9997, 1.0000, 2.7546, 30, 30
678, 359, 120, 24, 0.9994, 1.0000, 2.4472, 24, 23
678, 369, 70, 123, 0.9997, 0.7623, 0.7602, 5, 6
679, 301, 96, 125, 0.9997, 1.0000, 1.2335, 130, 131
679, 359, 120, 26, 0.9996, 1.0000, 1.7368, 25, 24
679, 369, 70, 122, 0.9997, 0.7998, 0.9998, 6, 7
680, 301, 97, 125, 0.9997, 1.0000, 1.0356, 131, 132
680, 359, 121, 27, 0.9997, 1.0000, 1.3497, 26, 25
680, 369, 69, 121, 0.9997, 0.8384, 1.2693, 7, 8
681, 301, 98, 126, 0.9997, 1.0000, 1.2582, 132, 133
681, 359, 122, 27, 0.9997, 1.0000, 0.9900, 27, 26
681, 368, 95, 3, 0.9997, 0.7664, 1.0078, 9, 9
682, 301, 99, 126, 0.9997, 1.0000, 1.0312, 133, 134
682, 359, 123, 27, 0.9997, 1.0000, 1.0258, 28, 27
682, 368, 96, 4, 0.9997, 0.8081, 1.4187, 10, 10
682, 369, 68, 120, 0.9997, 0.9178, 1.0416, 9, 10
683, 301, 100, 126, 0.9997, 1.0000, 1.0003, 134, 135
683, 359, 124, 27, 0.9997, 1.0000, 1.0141, 29, 28
683, 368, 97, 4, 0.9997, 0.8497, 1.0803, 11, 11
683, 369, 68, 119, 0.9997, 0.9581, 1.0288, 10, 11
684, 301, 100, 127, 0.9997, 1.0000, 0.7590, 135, 136
684, 359, 125, 27, 0.9997, 1.0000, 1.0016, 30, 29
684, 368, 98, 5, 0.9997, 0.8914, 1.2480, 12, 12
684, 369, 68, 118, 0.9997, 0.9986, 1.0418, 11, 12
685, 359, 125, 26, 0.9997, 1.0000, 0.7944, 31, 30
685, 368, 99, 5, 0.9997, 0.9331, 1.0275, 13, 13
685, 369, 67, 118, 0.9997, 1.0000, 0.7642, 12, 13
686, 355, 104, 47, 0.9997, 0.7612, 3.1662, 38, 37
686, 359, 127, 27, 0.9996, 1.0000, 1.5464, 32, 31
686, 362, 10, 20, 0.9986, 0.7904, 4.6495, 25, 23
686, 368, 100, 6, 0.9997, 0.9747, 1.2471, 14, 14
686, 369, 67, 117, 0.9997, 1.0000, 0.7609, 13, 14
687, 355, 107, 47, 0.9997, 0.8027, 3.0529, 39, 38
687, 359, 123, 25, 0.9984, 1.0000, 3.5161, 33, 32
687, 368, 101, 7, 0.9997, 1.0000, 1.4245, 15, 15
688, 355, 110, 48, 0.9997, 0.8441, 3.1007, 40, 39
688, 374, 85, 81, 0.9997, 0.7665, 4.4351, 10, 10
689, 355, 112, 50, 0.9996, 0.8856, 2.8476, 41, 40
689, 368, 100, 8, 0.9996, 1.0000, 1.0924, 17, 17
689, 374, 80, 82, 0.9997, 0.8081, 4.9190, 11, 11
690, 368, 102, 9, 0.9995, 1.0000, 2.1860, 18, 18
690, 374, 76, 84, 0.9997, 0.8498, 4.6257, 12, 12
691, 368, 104, 9, 0.9997, 1.0000, 1.6495, 19, 19
691, 374, 72, 85, 0.9997, 0.8914, 4.1888, 13, 13
692, 374, 68, 86, 0.9997, 0.9331, 4.0788, 14, 14
693, 374, 64, 88, 0.9997, 0.9747, 4.3406, 15, 15
694, 374, 60, 89, 0.9997, 1.0000, 4.1993, 16, 16
695, 374, 56, 90, 0.9997, 1.0000, 4.1256, 17, 17
696, 374, 52, 92, 0.9997, 1.0000, 4.3564, 18, 18
697, 374, 48, 93, 0.9997, 1.0000, 4.1987, 19, 19
698, 374, 44, 94, 0.9997, 1.0000, 4.1230, 20, 20
699, 368, 115, 12, 0.9993, 0.7588, 4.2562, 27, 26
699, 374, 40, 96, 0.9997, 1.0000, 4.3555, 21, 21
700, 374, 36, 97, 0.9997, 1.0000, 4.1987, 22, 22
701, 374, 32, 98, 0.9997, 1.0000, 4.1231, 23, 23
702, 374, 28, 99, 0.9997, 1.0000, 4.1135, 24, 24
703, 374, 24, 100, 0.9997, 1.0000, 4.1194, 25, 25
704, 374, 20, 100, 0.9997, 1.0000, 4.0070, 26, 26
705, 374, 16, 101, 0.9997, 1.0000, 4.0626, 27, 27
706, 374, 13, 101, 0.9997, 1.0000, 3.2447, 28, 28
707, 368, 108, 10, 0.9997, 0.7550, 1.0424, 35, 33
707, 374, 10, 101, 0.9997, 1.0000, 2.9443, 29, 29
707, 385, 56, 102, 0.9997, 0.7623, 1.0408, 5, 6
708, 368, 108, 9, 0.9997, 0.7963, 0.8020, 36, 34
708, 374, 5, 102, 0.9996, 1.0000, 4.5304, 30, 30
709, 368, 106, 9, 0.9996, 0.8376, 1.4935, 37, 35
709, 374, 2, 101, 0.9996, 1.0000, 3.6033, 31, 31
709, 385, 56, 101, 0.9997, 0.8384, 0.7343, 7, 8
710, 368, 105, 10, 0.9997, 0.8789, 1.5091, 38, 36
711, 368, 104, 9, 0.9996, 0.9202, 1.1275, 39, 37
711, 379, 124, 23, 0.9997, 0.7879, 1.4156, 21, 19
711, 386, 126, 120, 0.9997, 0.7665, 2.0216, 9, 9
712, 368, 103, 9, 0.9997, 0.9616, 1.0125, 40, 38
712, 379, 125, 23, 0.9997, 0.8293, 1.0383, 22, 20
713, 368, 101, 9, 0.9997, 1.0000, 1.7482, 41, 39
713, 379, 126, 24, 0.9997, 0.8708, 1.2343, 23, 21
714, 368, 100, 9, 0.9997, 1.0000, 1.2896, 42, 40
714, 379, 127, 25, 0.9997, 0.9122, 1.4141, 24, 22
715, 368, 98, 8, 0.9997, 1.0000, 1.9175, 43, 41
715, 379, 125, 23, 0.9994, 0.9535, 1.7986, 25, 23
716, 368, 97, 8, 0.9997, 1.0000, 1.2832, 44, 42
716, 389, 111, 117, 0.9991, 0.8381, 3.8606, 7, 8
718, 368, 96, 8, 0.9997, 1.0000, 0.6669, 46, 44
720, 368, 96, 9, 0.9997, 1.0000, 0.7641, 48, 46
721, 368, 95, 7, 0.9996, 1.0000, 1.4359, 49, 47
721, 390, 1, 40, 0.9997, 0.7623, 0.4633, 5, 6
722, 368, 94, 5, 0.9997, 1.0000, 2.3560, 50, 48
722, 390, 2, 39, 0.9997, 0.7998, 1.0443, 6, 7
723, 368, 93, 5, 0.9996, 1.0000, 1.2280, 51, 49
723, 390, 2, 38, 0.9997, 0.8384, 1.0202, 7, 8
723, 391, 13, 85, 0.9997, 0.7623, 2.8988, 5, 6
724, 368, 92, 4, 0.9997, 1.0000, 1.2303, 52, 50
724, 390, 2, 37, 0.9997, 0.8779, 1.0380, 8, 9
724, 391, 15, 85, 0.9997, 0.7998, 2.2880, 6, 7
725, 368, 91, 4, 0.9997, 1.0000, 1.0127, 53, 51
725, 390, 3, 37, 0.9997, 0.9178, 0.7643, 9, 10
725, 391, 18, 84, 0.9997, 0.8384, 2.8534, 7, 8
726, 368, 90, 4, 0.9997, 1.0000, 0.9975, 54, 52
726, 390, 3, 36, 0.9997, 0.9580, 0.7614, 10, 11
726, 391, 20, 83, 0.9997, 0.8779, 2.4637, 8, 9
727, 390, 4, 35, 0.9997, 0.9986, 1.2574, 11, 12
727, 391, 22, 82, 0.9997, 0.9178, 2.2418, 9, 10
727, 393, 49, 88, 0.9997, 0.7998, 0.7063, 6, 7
728, 390, 4, 34, 0.9997, 1.0000, 1.0716, 12, 13
728, 391, 25, 81, 0.9997, 0.9580, 2.9049, 10, 11
729, 390, 5, 34, 0.9997, 1.0000, 0.7898, 13, 14
729, 391, 27, 80, 0.9997, 0.9986, 2.4876, 11, 12
729, 393, 48, 86, 0.9996, 0.8778, 1.6895, 8, 9
730, 390, 5, 33, 0.9997, 1.0000, 0.7509, 14, 15
730, 391, 30, 79, 0.9997, 1.0000, 2.9393, 12, 13
730, 393, 49, 86, 0.9996, 0.9177, 0.7199, 9, 10
731, 390, 6, 32, 0.9997, 1.0000, 1.2481, 15, 16
731, 391, 32, 78, 0.9997, 1.0000, 2.4633, 13, 14
731, 393, 49, 85, 0.9997, 0.9581, 0.8048, 10, 11
732, 391, 35, 77, 0.9997, 1.0000, 2.9247, 14, 15
732, 393, 48, 85, 0.9996, 0.9985, 0.7513, 11, 12
733, 390, 6, 31, 0.9997, 1.0000, 0.7246, 17, 18
733, 391, 37, 76, 0.9997, 1.0000, 2.4615, 15, 16
733, 395, 49, 9, 0.9997, 0.7664, 1.0289, 10, 10
734, 390, 7, 30, 0.9997, 1.0000, 1.2336, 18, 19
734, 391, 40, 75, 0.9997, 1.0000, 2.9261, 16, 17
734, 395, 49, 10, 0.9997, 0.8081, 0.9991, 11, 11
735, 390, 7, 29, 0.9997, 1.0000, 1.0767, 19, 20
735, 391, 42, 74, 0.9997, 1.0000, 2.4623, 17, 18
735, 392, 14, 92, 0.9997, 0.7539, 1.8317, 16, 15
735, 395, 50, 11, 0.9997, 0.8497, 1.2330, 12, 12
735, 397, 84, 0, 0.9997, 0.7623, 1.0408, 5, 6
736, 390, 8, 29, 0.9997, 1.0000, 0.8050, 20, 21
736, 391, 44, 73, 0.9997, 1.0000, 2.2237, 18, 19
736, 392, 15, 92, 0.9997, 0.7956, 1.3040, 17, 16
736, 395, 50, 13, 0.9997, 0.8914, 1.7858, 13, 13
736, 398, 44, 45, 0.9997, 0.7623, 1.0441, 5, 6
737, 390, 8, 28, 0.9997, 1.0000, 0.7515, 21, 22
737, 391, 47, 72, 0.9997, 1.0000, 2.9000, 19, 20
737, 395, 51, 14, 0.9997, 0.9331, 1.5012, 14, 14
737, 398, 45, 46, 0.9997, 0.7998, 1.2475, 6, 7
738, 390, 9, 27, 0.9997, 1.0000, 1.2473, 22, 23
738, 391, 50, 71, 0.9997, 1.0000, 3.2020, 20, 21
738, 395, 51, 15, 0.9997, 0.9747, 1.0312, 15, 15
739, 391, 52, 70, 0.9997, 1.0000, 2.5012, 21, 22
739, 395, 52, 16, 0.9997, 1.0000, 1.2153, 16, 16
740, 390, 9, 26, 0.9997, 1.0000, 0.7246, 24, 25
740, 391, 55, 69, 0.9997, 1.0000, 2.9015, 22, 23
740, 395, 52, 17, 0.9997, 1.0000, 1.0148, 17, 17
740, 400, 113, 4, 0.9948, 0.7590, 10.9527, 5, 6
741, 390, 10, 25, 0.9997, 1.0000, 1.2336, 25, 26
741, 391, 57, 68, 0.9997, 1.0000, 2.4474, 23, 24
742, 391, 60, 67, 0.9997, 1.0000, 2.9239, 24, 25
743, 390, 11, 24, 0.9997, 1.0000, 1.0528, 27, 28
743, 391, 62, 66, 0.9997, 1.0000, 2.4636, 25, 26
744, 391, 65, 65, 0.9997, 1.0000, 2.9270, 26, 27
745, 390, 11, 23, 0.9997, 1.0000, 0.7487, 29, 30
745, 391, 68, 64, 0.9997, 1.0000, 3.1756, 27, 28
746, 390, 12, 22, 0.9997, 1.0000, 1.2455, 30, 31
746, 391, 70, 63, 0.9997, 1.0000, 2.4876, 28, 29
747, 390, 12, 21, 0.9997, 1.0000, 1.0789, 31, 32
747, 391, 73, 63, 0.9997, 1.0000, 2.7323, 29, 30
748, 390, 13, 21, 0.9997, 1.0000, 0.8046, 32, 33
748, 391, 75, 62, 0.9997, 1.0000, 2.3448, 30, 31
748, 403, 29, 89, 0.9982, 0.7613, 4.3222, 5, 6
749, 390, 13, 20, 0.9997, 1.0000, 0.7508, 33, 34
749, 391, 77, 62, 0.9997, 1.0000, 1.9985, 31, 32
750, 390, 13, 19, 0.9997, 1.0000, 0.9977, 34, 35
750, 391, 81, 60, 0.9996, 1.0000, 3.8023, 32, 33
751, 390, 14, 19, 0.9997, 1.0000, 0.7730, 35, 36
751, 391, 83, 59, 0.9997, 1.0000, 2.8842, 33, 34
752, 390, 14, 18, 0.9997, 1.0000, 0.7759, 36, 37
752, 391, 86, 58, 0.9997, 1.0000, 2.9548, 34, 35
753, 390, 15, 17, 0.9997, 1.0000, 1.2590, 37, 38
753, 391, 89, 58, 0.9997, 1.0000, 2.9801, 35, 36
753, 406, 105, 22, 0.9997, 0.7623, 1.2130, 5, 6
754, 391, 91, 57, 0.9997, 1.0000, 2.3633, 36, 37
754, 404, 57, 33, 0.9996, 0.7664, 1.6408, 9, 9
754, 406, 105, 24, 0.9997, 0.7998, 1.7390, 6, 7
754, 407, 56, 4, 0.9997, 0.7623, 1.0309, 5, 6
755, 390, 15, 16, 0.9997, 1.0000, 0.7237, 39, 40
755, 391, 94, 56, 0.9997, 1.0000, 2.8984, 37, 38
755, 404, 58, 35, 0.9997, 0.8081, 2.3050, 10, 10
755, 406, 104, 25, 0.9997, 0.8384, 1.4825, 7, 8
755, 407, 56, 5, 0.9997, 0.7998, 1.0420, 6, 7
756, 390, 16, 15, 0.9997, 1.0000, 1.2330, 40, 41
756, 391, 97, 55, 0.9997, 1.0000, 3.1780, 38, 39
756, 404, 58, 36, 0.9997, 0.8497, 1.3660, 11, 11
756, 406, 103, 27, 0.9997, 0.8779, 2.0365, 8, 9
756, 407, 57, 6, 0.9997, 0.8384, 1.2941, 7, 8
757, 391, 100, 54, 0.9997, 1.0000, 3.2068, 39, 40
757, 404, 59, 37, 0.9997, 0.8914, 1.2131, 12, 12
757, 406, 103, 28, 0.9997, 0.9178, 1.2822, 9, 10
758, 390, 17, 14, 0.9997, 1.0000, 1.0529, 42, 43
758, 391, 102, 53, 0.9997, 1.0000, 2.4637, 40, 41
758, 404, 60, 38, 0.9997, 0.9331, 1.3715, 13, 13
758, 406, 102, 30, 0.9997, 0.9580, 1.8917, 10, 11
758, 407, 58, 7, 0.9997, 0.9178, 1.0298, 9, 10
759, 390, 17, 13, 0.9997, 1.0000, 1.0312, 43, 44
759, 391, 105, 52, 0.9997, 1.0000, 2.8860, 41, 42
759, 404, 61, 38, 0.9997, 0.9747, 1.0619, 14, 14
759, 406, 101, 31, 0.9997, 0.9986, 1.5996, 11, 12
759, 407, 58, 8, 0.9997, 0.9581, 1.0283, 10, 11
760, 391, 108, 51, 0.9997, 1.0000, 3.1598, 42, 43
760, 404, 62, 39, 0.9997, 1.0000, 1.2388, 15, 15
760, 406, 101, 32, 0.9997, 1.0000, 1.0240, 12, 13
760, 407, 59, 9, 0.9997, 0.9986, 1.2836, 11, 12
760, 409, 82, 94, 0.9995, 0.7997, 2.5500, 6, 7
761, 390, 18, 12, 0.9997, 1.0000, 1.0217, 45, 46
761, 391, 111, 50, 0.9997, 1.0000, 3.2019, 43, 44
761, 406, 100, 34, 0.9997, 1.0000, 1.8681, 13, 14
762, 390, 18, 11, 0.9997, 1.0000, 1.0379, 46, 47
762, 391, 114, 49, 0.9997, 1.0000, 3.1778, 44, 45
762, 406, 99, 35, 0.9997, 1.0000, 1.6227, 14, 15
762, 407, 60, 10, 0.9997, 1.0000, 1.0317, 13, 14
763, 390, 19, 11, 0.9997, 1.0000, 0.8132, 47, 48
763, 391, 116, 48, 0.9997, 1.0000, 2.4496, 45, 46
763, 406, 98, 37, 0.9997, 1.0000, 2.0485, 15, 16
763, 407, 61, 12, 0.9997, 1.0000, 2.0326, 14, 15
764, 390, 19, 9, 0.9996, 1.0000, 1.5087, 48, 49
764, 391, 119, 47, 0.9997, 1.0000, 2.8848, 46, 47
764, 406, 98, 39, 0.9997, 1.0000, 2.0311, 16, 17
764, 407, 61, 12, 0.9996, 1.0000, 0.6337, 15, 16
764, 411, 9, 81, 0.9997, 0.7623, 2.0421, 5, 6
765, 390, 19, 9, 0.9997, 1.0000, 0.5281, 49, 50
765, 391, 122, 46, 0.9997, 1.0000, 3.1614, 47, 48
765, 406, 97, 40, 0.9997, 1.0000, 1.4596, 17, 18
765, 407, 62, 12, 0.9997, 1.0000, 0.7232, 16, 17
765, 411, 11, 81, 0.9997, 0.7998, 2.0365, 6, 7
766, 390, 20, 9, 0.9997, 1.0000, 0.7215, 50, 51
766, 391, 125, 45, 0.9997, 1.0000, 3.2027, 48, 49
766, 406, 104, 40, 0.9948, 1.0000, 5.8808, 18, 19
766, 407, 62, 13, 0.9997, 1.0000, 0.7061, 17, 18
766, 411, 13, 81, 0.9997, 0.8385, 2.0078, 7, 8
767, 390, 20, 8, 0.9997, 1.0000, 0.7355, 51, 52
767, 407, 63, 14, 0.9997, 1.0000, 1.2684, 18, 19
767, 411, 14, 81, 0.9997, 0.8779, 1.2337, 8, 9
768, 390, 20, 7, 0.9997, 1.0000, 1.0263, 52, 53
768, 407, 64, 14, 0.9997, 1.0000, 1.0572, 19, 20
768, 411, 16, 81, 0.9997, 0.9178, 1.7062, 9, 10
769, 390, 21, 7, 0.9997, 1.0000, 0.7807, 53, 54
769, 407, 64, 15, 0.9997, 1.0000, 0.7784, 20, 21
769, 411, 18, 81, 0.9997, 0.9581, 1.9996, 10, 11
770, 390, 21, 6, 0.9997, 1.0000, 0.7768, 54, 55
770, 407, 65, 16, 0.9997, 1.0000, 1.2325, 21, 22
770, 411, 20, 81, 0.9997, 0.9986, 2.0427, 11, 12
771, 390, 22, 5, 0.9997, 1.0000, 1.2572, 55, 56
771, 407, 65, 17, 0.9997, 1.0000, 1.0656, 22, 23
771, 411, 22, 81, 0.9997, 1.0000, 2.0164, 12, 13
772, 407, 66, 18, 0.9997, 1.0000, 1.2613, 23, 24
772, 411, 24, 81, 0.9997, 1.0000, 2.0000, 13, 14
773, 390, 22, 4, 0.9997, 1.0000, 0.7236, 57, 58
773, 411, 26, 81, 0.9997, 1.0000, 1.9976, 14, 15
774, 390, 23, 4, 0.9997, 1.0000, 0.7590, 58, 59
774, 404, 76, 40, 0.9996, 0.7526, 0.9530, 29, 27
774, 407, 67, 19, 0.9997, 1.0000, 1.0306, 25, 26
774, 411, 28, 81, 0.9997, 1.0000, 1.9991, 15, 16
774, 416, 15, 26, 0.9997, 0.7623, 1.9349, 5, 6
775, 390, 23, 3, 0.9997, 1.0000, 0.7985, 59, 60
775, 404, 80, 42, 0.9988, 0.7933, 3.7289, 30, 28
775, 407, 67, 20, 0.9997, 1.0000, 1.0300, 26, 27
775, 411, 30, 81, 0.9997, 1.0000, 2.0000, 16, 17
775, 416, 14, 28, 0.9993, 0.7995, 1.5913, 6, 7
776, 390, 23, 2, 0.9997, 1.0000, 1.0154, 60, 61
776, 404, 83, 42, 0.9996, 0.8352, 3.0096, 31, 29
776, 407, 68, 21, 0.9997, 1.0000, 1.2843, 27, 28
776, 411, 32, 82, 0.9997, 1.0000, 2.1411, 17, 18
776, 416, 15, 31, 0.9995, 0.8383, 3.0087, 7, 8
777, 390, 24, 2, 0.9997, 1.0000, 0.7755, 61, 62
777, 407, 68, 22, 0.9997, 1.0000, 1.0467, 28, 29
777, 411, 33, 82, 0.9997, 1.0000, 1.2701, 18, 19
777, 415, 37, 58, 0.9991, 0.7661, 2.4149, 9, 9
778, 390, 24, 1, 0.9997, 1.0000, 0.7733, 62, 63
778, 407, 69, 23, 0.9997, 1.0000, 1.2500, 29, 30
778, 411, 35, 82, 0.9997, 1.0000, 1.7082, 19, 20
778, 415, 37, 57, 0.9996, 0.8081, 1.1536, 10, 10
779, 390, 25, 0, 0.9997, 1.0000, 1.2577, 63, 64
779, 407, 70, 23, 0.9997, 1.0000, 1.0405, 30, 31
779, 411, 37, 82, 0.9997, 1.0000, 2.0004, 20, 21
779, 415, 36, 56, 0.9997, 0.8497, 1.1445, 11, 11
779, 420, 18, 3, 0.9997, 0.7623, 0.7221, 5, 6
780, 407, 70, 24, 0.9997, 1.0000, 0.7599, 31, 32
780, 411, 39, 82, 0.9997, 1.0000, 2.0426, 21, 22
780, 420, 18, 4, 0.9997, 0.7998, 0.9980, 6, 7
781, 390, 19, 3, 0.9953, 1.0000, 6.1924, 65, 66
781, 407, 70, 25, 0.9997, 1.0000, 1.0009, 32, 33
781, 411, 41, 82, 0.9997, 1.0000, 2.0163, 22, 23
781, 415, 36, 55, 0.9997, 0.9331, 0.6996, 13, 13
781, 418, 81, 95, 0.9996, 0.7917, 3.2759, 13, 12
782, 407, 71, 26, 0.9997, 1.0000, 1.2600, 33, 34
782, 411, 43, 82, 0.9997, 1.0000, 2.0000, 23, 24
782, 415, 36, 54, 0.9997, 0.9747, 1.0091, 14, 14
782, 421, 103, 8, 0.9997, 0.7623, 8.0168, 5, 6
783, 407, 72, 27, 0.9997, 1.0000, 1.4543, 34, 35
783, 411, 45, 82, 0.9997, 1.0000, 1.9976, 24, 25
783, 421, 98, 1, 0.9997, 0.7998, 8.4239, 6, 7
784, 404, 95, 42, 0.9997, 0.7511, 1.7486, 39, 36
784, 407, 72, 28, 0.9997, 1.0000, 1.0424, 35, 36
784, 411, 47, 83, 0.9997, 1.0000, 2.1401, 25, 26
784, 415, 36, 53, 0.9997, 1.0000, 0.7249, 16, 16
785, 404, 95, 42, 0.9996, 0.7921, 0.4853, 40, 37
785, 407, 73, 29, 0.9997, 1.0000, 1.2329, 36, 37
785, 411, 49, 83, 0.9997, 1.0000, 2.0212, 26, 27
785, 415, 36, 52, 0.9997, 1.0000, 0.9995, 17, 17
786, 404, 98, 41, 0.9996, 0.8332, 2.3497, 41, 38
786, 407, 74, 30, 0.9997, 1.0000, 1.4120, 37, 38
786, 411, 51, 83, 0.9997, 1.0000, 2.0001, 27, 28
786, 415, 35, 52, 0.9997, 1.0000, 0.8131, 18, 18
787, 404, 99, 41, 0.9997, 0.8744, 1.5692, 42, 39
787, 411, 53, 83, 0.9997, 1.0000, 2.0005, 28, 29
787, 415, 35, 51, 0.9997, 1.0000, 0.7802, 19, 19
788, 404, 101, 41, 0.9997, 0.9156, 1.7926, 43, 40
788, 411, 55, 83, 0.9997, 1.0000, 2.0001, 29, 30
788, 420, 17, 10, 0.9996, 0.7664, 2.3447, 14, 14
789, 404, 103, 40, 0.9997, 0.9568, 2.1145, 44, 41
789, 407, 76, 32, 0.9996, 1.0000, 2.0820, 40, 41
789, 411, 57, 83, 0.9997, 1.0000, 2.0000, 30, 31
789, 415, 35, 50, 0.9997, 1.0000, 0.7498, 21, 21
790, 404, 104, 40, 0.9997, 0.9980, 1.2913, 45, 42
790, 407, 76, 33, 0.9997, 1.0000, 1.4503, 41, 42
790, 411, 59, 83, 0.9997, 1.0000, 2.0000, 31, 32
790, 415, 35, 49, 0.9997, 1.0000, 1.0155, 22, 22
791, 404, 106, 40, 0.9997, 1.0000, 1.7198, 46, 43
791, 407, 77, 34, 0.9997, 1.0000, 1.3070, 42, 43
791, 411, 61, 84, 0.9997, 1.0000, 2.1413, 32, 33
792, 404, 107, 39, 0.9997, 1.0000, 1.4330, 47, 44
792, 411, 64, 84, 0.9997, 1.0000, 2.7793, 33, 34
792, 415, 35, 48, 0.9997, 1.0000, 0.7222, 24, 24
793, 404, 109, 39, 0.9997, 1.0000, 1.7711, 48, 45
793, 411, 66, 84, 0.9997, 1.0000, 2.2918, 34, 35
793, 415, 34, 48, 0.9997, 1.0000, 0.8002, 25, 25
793, 428, 28, 27, 0.9996, 0.7622, 0.8883, 5, 6
794, 404, 111, 39, 0.9997, 1.0000, 2.0156, 49, 46
794, 411, 68, 84, 0.9997, 1.0000, 2.0005, 35, 36
794, 415, 34, 47, 0.9997, 1.0000, 0.8033, 26, 26
795, 404, 111, 39, 0.9996, 1.0000, 0.5162, 50, 47
795, 411, 70, 84, 0.9997, 1.0000, 1.9575, 36, 37
795, 415, 34, 46, 0.9997, 1.0000, 1.0155, 27, 27
795, 424, 20, 12, 0.9997, 0.7664, 0.8138, 12, 12
795, 429, 114, 54, 0.9997, 0.7623, 1.0011, 5, 6
796, 404, 114, 38, 0.9996, 1.0000, 2.3185, 51, 48
796, 411, 72, 85, 0.9997, 1.0000, 2.1258, 37, 38
796, 415, 33, 45, 0.9997, 1.0000, 1.2678, 28, 28
796, 420, 36, 29, 0.9997, 0.7574, 4.0805, 22, 21
796, 424, 20, 13, 0.9997, 0.8081, 0.7737, 13, 13
797, 404, 115, 38, 0.9997, 1.0000, 1.5546, 52, 49
797, 411, 74, 85, 0.9997, 1.0000, 2.0215, 38, 39
