# Enhanced Poisson Multi-Bernoulli Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
#
# frame, track_id, x, y, existence_prob, confidence, speed, age, detections
#================================================================================
772, 703, 24, 81, 0.9997, 1.0000, 2.0000, 13, 14
772, 707, 76, 41, 0.9996, 0.6656, 0.8490, 10, 9
772, 711, 37, 61, 0.9996, 0.7268, 0.7098, 4, 5
772, 713, 12, 27, 0.9981, 0.6947, 1.0378, 3, 4
773, 660, 22, 4, 0.9997, 1.0000, 0.7236, 57, 58
773, 703, 26, 81, 0.9997, 1.0000, 1.9976, 14, 15
773, 707, 77, 41, 0.9997, 0.7078, 0.7495, 11, 10
773, 711, 37, 60, 0.9997, 0.7623, 0.9995, 5, 6
773, 713, 13, 27, 0.9996, 0.7268, 1.0506, 4, 5
773, 714, 71, 39, 0.8728, 0.6019, 9.1081, 2, 3
774, 660, 23, 4, 0.9997, 1.0000, 0.7590, 58, 59
774, 689, 67, 19, 0.9997, 1.0000, 1.0306, 25, 26
774, 703, 28, 81, 0.9997, 1.0000, 1.9991, 15, 16
774, 707, 76, 40, 0.9996, 0.7498, 0.9412, 12, 11
774, 711, 37, 59, 0.9997, 0.7998, 1.0421, 6, 7
774, 713, 15, 26, 0.9997, 0.7623, 1.9349, 5, 6
775, 660, 23, 3, 0.9997, 1.0000, 0.7985, 59, 60
775, 689, 67, 20, 0.9997, 1.0000, 1.0300, 26, 27
775, 703, 30, 81, 0.9997, 1.0000, 2.0000, 16, 17
775, 707, 80, 42, 0.9988, 0.7912, 3.7334, 13, 12
775, 713, 14, 28, 0.9993, 0.7995, 1.5913, 6, 7
776, 660, 23, 2, 0.9997, 1.0000, 1.0154, 60, 61
776, 689, 68, 21, 0.9997, 1.0000, 1.2843, 27, 28
776, 703, 32, 82, 0.9997, 1.0000, 2.1411, 17, 18
776, 707, 83, 42, 0.9996, 0.8337, 3.0086, 14, 13
776, 708, 56, 40, 0.9997, 0.6582, 1.3978, 14, 12
776, 711, 37, 61, 0.9996, 0.8778, 1.5836, 8, 9
776, 713, 15, 31, 0.9995, 0.8383, 3.0087, 7, 8
777, 660, 24, 2, 0.9997, 1.0000, 0.7755, 61, 62
777, 689, 68, 22, 0.9997, 1.0000, 1.0467, 28, 29
777, 703, 33, 82, 0.9997, 1.0000, 1.2701, 18, 19
777, 711, 37, 58, 0.9991, 0.9173, 2.4141, 9, 10
777, 716, 18, 2, 0.9981, 0.6947, 1.0378, 3, 4
778, 660, 24, 1, 0.9997, 1.0000, 0.7733, 62, 63
778, 689, 69, 23, 0.9997, 1.0000, 1.2500, 29, 30
778, 703, 35, 82, 0.9997, 1.0000, 1.7082, 19, 20
778, 711, 37, 57, 0.9996, 0.9580, 1.1531, 10, 11
778, 712, 74, 95, 0.9997, 0.6656, 1.2845, 10, 9
779, 660, 25, 0, 0.9997, 1.0000, 1.2577, 63, 64
779, 689, 70, 23, 0.9997, 1.0000, 1.0405, 30, 31
779, 703, 37, 82, 0.9997, 1.0000, 2.0004, 20, 21
779, 711, 36, 56, 0.9997, 0.9986, 1.1445, 11, 12
779, 712, 76, 95, 0.9997, 0.7078, 1.7227, 11, 10
779, 716, 18, 3, 0.9997, 0.7623, 0.7221, 5, 6
779, 717, 116, 29, 0.9274, 0.6333, 8.9810, 2, 3
779, 718, 115, 124, 0.9468, 0.6444, 4.2326, 2, 3
780, 689, 70, 24, 0.9997, 1.0000, 0.7599, 31, 32
780, 703, 39, 82, 0.9997, 1.0000, 2.0426, 21, 22
780, 712, 77, 95, 0.9997, 0.7498, 1.2345, 12, 11
780, 716, 18, 4, 0.9997, 0.7998, 0.9980, 6, 7
780, 717, 111, 22, 0.9972, 0.6942, 8.8345, 3, 4
781, 660, 19, 3, 0.9953, 1.0000, 6.1924, 65, 66
781, 689, 70, 25, 0.9997, 1.0000, 1.0009, 32, 33
781, 703, 41, 82, 0.9997, 1.0000, 2.0163, 22, 23
781, 711, 36, 55, 0.9997, 1.0000, 0.6997, 13, 14
781, 712, 81, 95, 0.9996, 0.7917, 3.2759, 13, 12
781, 717, 107, 15, 0.9996, 0.7268, 8.2122, 4, 5
782, 689, 71, 26, 0.9997, 1.0000, 1.2600, 33, 34
782, 703, 43, 82, 0.9997, 1.0000, 2.0000, 23, 24
782, 707, 92, 42, 0.9997, 0.6656, 1.7646, 20, 18
782, 711, 36, 54, 0.9997, 1.0000, 1.0091, 14, 15
782, 717, 103, 8, 0.9997, 0.7623, 8.0168, 5, 6
782, 719, 96, 25, 0.8161, 0.5693, 10.4123, 2, 3
783, 689, 72, 27, 0.9997, 1.0000, 1.4543, 34, 35
783, 703, 45, 82, 0.9997, 1.0000, 1.9976, 24, 25
783, 707, 93, 42, 0.9997, 0.7069, 1.2520, 21, 19
783, 717, 98, 1, 0.9997, 0.7998, 8.4239, 6, 7
784, 689, 72, 28, 0.9997, 1.0000, 1.0424, 35, 36
784, 703, 47, 83, 0.9997, 1.0000, 2.1401, 25, 26
784, 707, 95, 42, 0.9997, 0.7483, 1.7486, 22, 20
784, 711, 36, 53, 0.9997, 1.0000, 0.7249, 16, 17
784, 713, 15, 31, 0.9967, 0.6698, 6.0123, 15, 14
785, 689, 73, 29, 0.9997, 1.0000, 1.2329, 36, 37
785, 703, 49, 83, 0.9997, 1.0000, 2.0212, 26, 27
785, 707, 95, 42, 0.9996, 0.7896, 0.4853, 23, 21
785, 711, 36, 52, 0.9997, 1.0000, 0.9995, 17, 18
786, 689, 74, 30, 0.9997, 1.0000, 1.4120, 37, 38
786, 703, 51, 83, 0.9997, 1.0000, 2.0001, 27, 28
786, 707, 98, 41, 0.9996, 0.8310, 2.3497, 24, 22
786, 711, 35, 52, 0.9997, 1.0000, 0.8131, 18, 19
786, 716, 19, 7, 0.9997, 0.6831, 0.8023, 12, 12
786, 722, 11, 5, 0.9979, 0.6946, 2.8454, 3, 4
786, 724, 70, 25, 0.6750, 0.4881, 20.3178, 2, 3
787, 703, 53, 83, 0.9997, 1.0000, 2.0005, 28, 29
787, 707, 99, 41, 0.9997, 0.8724, 1.5692, 25, 23
787, 711, 35, 51, 0.9997, 1.0000, 0.7802, 19, 20
787, 716, 19, 8, 0.9997, 0.7248, 0.8046, 13, 13
787, 722, 14, 8, 0.9996, 0.7268, 3.9126, 4, 5
788, 703, 55, 83, 0.9997, 1.0000, 2.0001, 29, 30
788, 707, 101, 41, 0.9997, 0.9138, 1.7926, 26, 24
788, 716, 17, 10, 0.9996, 0.7664, 2.3447, 14, 14
789, 689, 76, 32, 0.9996, 1.0000, 2.0820, 40, 41
789, 703, 57, 83, 0.9997, 1.0000, 2.0000, 30, 31
789, 707, 103, 40, 0.9997, 0.9553, 2.1145, 27, 25
789, 711, 35, 50, 0.9997, 1.0000, 0.7498, 21, 22
789, 721, 126, 110, 0.9997, 0.6831, 1.9109, 7, 7
789, 725, 23, 7, 0.8768, 0.5384, 4.6398, 5, 5
790, 689, 76, 33, 0.9997, 1.0000, 1.4503, 41, 42
790, 703, 59, 83, 0.9997, 1.0000, 2.0000, 31, 32
790, 707, 104, 40, 0.9997, 0.9967, 1.2913, 28, 26
790, 711, 35, 49, 0.9997, 1.0000, 1.0155, 22, 23
790, 721, 127, 110, 0.9997, 0.7248, 1.2841, 8, 8
790, 725, 27, 9, 0.9948, 0.6389, 4.3515, 6, 6
791, 689, 77, 34, 0.9997, 1.0000, 1.3070, 42, 43
791, 703, 61, 84, 0.9997, 1.0000, 2.1413, 32, 33
791, 707, 106, 40, 0.9997, 1.0000, 1.7198, 29, 27
791, 725, 36, 8, 0.9974, 0.6818, 8.5488, 7, 7
791, 728, 28, 27, 0.9981, 0.6947, 1.0059, 3, 4
792, 703, 64, 84, 0.9997, 1.0000, 2.7793, 33, 34
792, 707, 107, 39, 0.9997, 1.0000, 1.4330, 30, 28
792, 711, 35, 48, 0.9997, 1.0000, 0.7222, 24, 25
792, 728, 26, 27, 0.9995, 0.7268, 1.2927, 4, 5
792, 729, 111, 53, 0.9981, 0.6947, 1.7693, 3, 4
793, 703, 66, 84, 0.9997, 1.0000, 2.2918, 34, 35
793, 707, 109, 39, 0.9997, 1.0000, 1.7711, 31, 29
793, 711, 34, 48, 0.9997, 1.0000, 0.8002, 25, 26
793, 722, 19, 11, 0.9997, 0.6831, 0.8792, 10, 10
793, 728, 28, 27, 0.9996, 0.7622, 0.8883, 5, 6
793, 729, 112, 53, 0.9996, 0.7268, 1.2919, 4, 5
794, 703, 68, 84, 0.9997, 1.0000, 2.0005, 35, 36
794, 707, 111, 39, 0.9997, 1.0000, 2.0156, 32, 30
794, 711, 34, 47, 0.9997, 1.0000, 0.8033, 26, 27
794, 716, 30, 24, 0.9997, 0.6744, 2.9977, 20, 19
794, 722, 19, 12, 0.9997, 0.7248, 1.0255, 11, 11
794, 727, 81, 85, 0.9997, 0.6831, 1.9515, 8, 8
794, 729, 113, 54, 0.9997, 0.7623, 1.2580, 5, 6
795, 703, 70, 84, 0.9997, 1.0000, 1.9575, 36, 37
795, 707, 111, 39, 0.9996, 1.0000, 0.5162, 33, 31
795, 711, 34, 46, 0.9997, 1.0000, 1.0155, 27, 28
795, 716, 33, 26, 0.9997, 0.7159, 3.3644, 21, 20
795, 722, 20, 12, 0.9997, 0.7664, 0.8138, 12, 12
795, 726, 102, 99, 0.9997, 0.6672, 1.7403, 11, 10
795, 729, 114, 54, 0.9997, 0.7998, 1.0007, 6, 7
796, 703, 72, 85, 0.9997, 1.0000, 2.1258, 37, 38
796, 707, 114, 38, 0.9996, 1.0000, 2.3185, 34, 32
796, 711, 33, 45, 0.9997, 1.0000, 1.2678, 28, 29
796, 716, 36, 29, 0.9997, 0.7574, 4.0805, 22, 21
796, 722, 20, 13, 0.9997, 0.8081, 0.7737, 13, 13
796, 726, 104, 99, 0.9997, 0.7092, 1.9989, 12, 11
797, 703, 74, 85, 0.9997, 1.0000, 2.0215, 38, 39
797, 707, 115, 38, 0.9997, 1.0000, 1.5546, 35, 33
797, 711, 34, 45, 0.9996, 1.0000, 0.5487, 29, 30
797, 716, 39, 32, 0.9997, 0.7989, 4.3123, 23, 22
797, 726, 105, 100, 0.9997, 0.7511, 1.4674, 13, 12
798, 689, 81, 41, 0.9996, 0.7247, 2.0925, 49, 49
798, 703, 77, 85, 0.9997, 1.0000, 2.7663, 39, 40
798, 707, 117, 38, 0.9997, 1.0000, 1.7910, 36, 34
798, 711, 41, 36, 0.9233, 1.0000, 9.9247, 30, 31
798, 722, 20, 14, 0.9997, 0.8914, 0.7505, 15, 15
798, 726, 107, 100, 0.9997, 0.7929, 1.7459, 14, 13
798, 732, 109, 107, 0.9980, 0.6946, 0.7322, 3, 4
799, 689, 81, 42, 0.9997, 0.7664, 1.4114, 50, 50
799, 707, 119, 38, 0.9997, 1.0000, 1.9896, 37, 35
799, 726, 109, 101, 0.9997, 0.8348, 2.1410, 15, 14
799, 732, 110, 108, 0.9996, 0.7268, 1.2339, 4, 5
800, 689, 82, 43, 0.9997, 0.8081, 1.2927, 51, 51
800, 707, 120, 37, 0.9997, 1.0000, 1.4672, 38, 36
800, 716, 47, 40, 0.9787, 0.4824, 4.0290, 26, 24
800, 722, 20, 15, 0.9997, 0.9747, 0.7509, 17, 17
800, 726, 110, 102, 0.9997, 0.8766, 1.6310, 16, 15
800, 733, 7, 59, 0.9980, 0.6946, 2.1817, 3, 4
801, 689, 81, 44, 0.9996, 0.8497, 1.1208, 52, 52
801, 707, 122, 37, 0.9997, 1.0000, 1.7444, 39, 37
801, 726, 112, 102, 0.9997, 0.9184, 1.7456, 17, 16
801, 732, 111, 108, 0.9997, 0.7998, 0.7232, 6, 7
801, 733, 8, 59, 0.9996, 0.7268, 1.3194, 4, 5
802, 689, 82, 44, 0.9996, 0.8914, 0.4922, 53, 53
802, 707, 124, 37, 0.9997, 1.0000, 2.0006, 40, 38
802, 711, 53, 46, 0.8733, 0.5367, 5.3959, 34, 34
802, 722, 20, 16, 0.9997, 1.0000, 0.7499, 19, 19
802, 726, 113, 103, 0.9997, 0.9601, 1.4312, 18, 17
802, 732, 111, 109, 0.9997, 0.8384, 0.7615, 7, 8
802, 733, 10, 60, 0.9997, 0.7623, 1.8835, 5, 6
802, 734, 9, 21, 0.8512, 0.5894, 16.4350, 2, 3
803, 689, 82, 43, 0.9997, 0.9330, 0.8590, 54, 54
803, 707, 125, 37, 0.9997, 1.0000, 1.2779, 41, 39
803, 722, 21, 17, 0.9997, 1.0000, 1.2695, 20, 20
803, 726, 115, 105, 0.9996, 1.0000, 2.4831, 19, 18
803, 732, 112, 109, 0.9997, 0.8779, 0.7979, 8, 9
803, 733, 10, 59, 0.9996, 0.7997, 0.6968, 6, 7
803, 735, 84, 27, 0.9886, 0.6890, 5.3985, 3, 4
803, 736, 4, 99, 0.9980, 0.6946, 1.9270, 3, 4
803, 737, 19, 34, 0.7868, 0.5524, 14.0454, 2, 3
804, 689, 84, 46, 0.9992, 0.9743, 3.1260, 55, 55
804, 703, 89, 86, 0.9996, 0.6831, 1.4543, 45, 45
804, 707, 127, 36, 0.9997, 1.0000, 1.8790, 42, 40
804, 722, 21, 17, 0.9997, 1.0000, 0.4028, 21, 21
804, 726, 116, 105, 0.9996, 1.0000, 1.3744, 20, 19
804, 732, 113, 109, 0.9997, 0.9178, 1.0154, 9, 10
804, 733, 13, 61, 0.9995, 0.8383, 2.5331, 7, 8
804, 736, 5, 99, 0.9996, 0.7268, 1.3243, 4, 5
805, 689, 85, 48, 0.9996, 1.0000, 2.3307, 56, 56
805, 703, 93, 85, 0.9995, 0.7247, 3.2290, 46, 46
805, 711, 63, 55, 0.9710, 0.4853, 4.2231, 37, 36
805, 722, 21, 18, 0.9997, 1.0000, 0.7221, 22, 22
805, 726, 117, 106, 0.9997, 1.0000, 1.2238, 21, 20
805, 732, 113, 110, 0.9997, 0.9580, 0.7754, 10, 11
805, 733, 14, 61, 0.9997, 0.8779, 1.6355, 8, 9
805, 736, 6, 99, 0.9997, 0.7623, 0.9995, 5, 6
806, 689, 85, 49, 0.9996, 1.0000, 1.1361, 57, 57
806, 703, 95, 85, 0.9997, 0.7664, 2.5840, 47, 47
806, 711, 66, 58, 0.9987, 0.5954, 4.2204, 38, 37
806, 726, 118, 108, 0.9997, 1.0000, 1.9702, 22, 21
806, 732, 114, 109, 0.9996, 0.9985, 0.8714, 11, 12
806, 733, 16, 61, 0.9997, 0.9178, 1.7937, 9, 10
806, 736, 8, 100, 0.9997, 0.7998, 1.8663, 6, 7
807, 703, 97, 85, 0.9997, 0.8081, 2.0429, 48, 48
807, 711, 70, 61, 0.9996, 0.6373, 4.8047, 39, 38
807, 722, 21, 19, 0.9997, 1.0000, 0.7486, 24, 24
807, 726, 119, 109, 0.9997, 1.0000, 1.6443, 23, 22
807, 732, 115, 110, 0.9997, 1.0000, 1.1051, 12, 13
807, 733, 17, 62, 0.9997, 0.9580, 1.4079, 10, 11
807, 736, 8, 100, 0.9996, 0.8384, 0.5811, 7, 8
808, 689, 87, 51, 0.9996, 1.0000, 2.0331, 59, 59
808, 703, 100, 85, 0.9997, 0.8498, 2.6975, 49, 49
808, 711, 73, 65, 0.9997, 0.6788, 5.0026, 40, 39
808, 726, 120, 111, 0.9997, 1.0000, 2.0414, 24, 23
808, 732, 116, 111, 0.9997, 1.0000, 1.4536, 13, 14
808, 733, 19, 62, 0.9997, 0.9986, 1.7533, 11, 12
808, 736, 10, 100, 0.9997, 0.8779, 1.4722, 8, 9
809, 689, 87, 52, 0.9997, 1.0000, 1.4060, 60, 60
809, 703, 102, 85, 0.9997, 0.8914, 2.2602, 50, 50
809, 711, 77, 68, 0.9997, 0.7202, 5.0015, 41, 40
809, 722, 22, 19, 0.9997, 1.0000, 0.7664, 26, 26
809, 726, 121, 112, 0.9997, 1.0000, 1.6035, 25, 24
809, 732, 116, 111, 0.9997, 1.0000, 0.4062, 14, 15
809, 733, 21, 63, 0.9997, 1.0000, 2.1511, 12, 13
809, 736, 9, 101, 0.9996, 0.9177, 0.7747, 9, 10
810, 689, 88, 53, 0.9997, 1.0000, 1.2996, 61, 61
810, 703, 105, 85, 0.9997, 0.9331, 2.7616, 51, 51
810, 711, 80, 71, 0.9997, 0.7617, 4.4227, 42, 41
810, 722, 22, 20, 0.9997, 1.0000, 0.7793, 27, 27
810, 726, 122, 114, 0.9997, 1.0000, 2.0128, 26, 25
810, 732, 117, 111, 0.9997, 1.0000, 0.7087, 15, 16
810, 733, 22, 63, 0.9997, 1.0000, 1.3041, 13, 14
810, 736, 12, 101, 0.9995, 0.9579, 1.9908, 10, 11
810, 740, 76, 112, 0.9961, 0.6935, 2.9261, 3, 4
811, 689, 88, 54, 0.9997, 1.0000, 0.9990, 62, 62
811, 703, 107, 85, 0.9997, 0.9747, 2.2529, 52, 52
811, 711, 84, 75, 0.9997, 0.8032, 5.2814, 43, 42
811, 722, 22, 21, 0.9997, 1.0000, 1.0417, 28, 28
811, 726, 123, 116, 0.9997, 1.0000, 2.2471, 27, 26
811, 732, 118, 111, 0.9997, 1.0000, 0.9994, 16, 17
811, 733, 24, 64, 0.9997, 1.0000, 1.8789, 14, 15
811, 736, 13, 100, 0.9996, 0.9985, 1.7346, 11, 12
811, 740, 76, 114, 0.9996, 0.7268, 2.4947, 4, 5
812, 689, 89, 55, 0.9997, 1.0000, 1.2266, 63, 63
812, 703, 110, 86, 0.9997, 1.0000, 2.8533, 53, 53
812, 711, 87, 78, 0.9997, 0.8446, 4.6137, 44, 43
812, 722, 22, 22, 0.9997, 1.0000, 1.0573, 29, 29
812, 726, 124, 118, 0.9997, 1.0000, 2.2734, 28, 27
812, 732, 118, 112, 0.9997, 1.0000, 0.7962, 17, 18
812, 733, 25, 64, 0.9997, 1.0000, 1.2603, 15, 16
812, 736, 15, 102, 0.9996, 1.0000, 2.1903, 12, 13
812, 740, 76, 115, 0.9996, 0.7623, 1.2901, 5, 6
813, 689, 97, 65, 0.7423, 0.8423, 11.7952, 64, 64
813, 703, 112, 85, 0.9996, 1.0000, 2.2984, 54, 54
813, 711, 92, 82, 0.9996, 0.8861, 5.8773, 45, 44
813, 726, 125, 120, 0.9997, 1.0000, 2.2487, 29, 28
813, 732, 119, 112, 0.9997, 1.0000, 0.7816, 18, 19
813, 733, 27, 65, 0.9997, 1.0000, 1.9024, 16, 17
813, 736, 16, 102, 0.9997, 1.0000, 1.3618, 13, 14
813, 740, 76, 117, 0.9997, 0.7998, 1.6568, 6, 7
814, 703, 115, 85, 0.9997, 1.0000, 2.7653, 55, 55
814, 711, 96, 86, 0.9997, 0.9276, 5.8877, 46, 45
814, 722, 22, 23, 0.9997, 1.0000, 0.7059, 31, 31
814, 732, 120, 112, 0.9997, 1.0000, 1.0001, 19, 20
814, 733, 29, 65, 0.9997, 1.0000, 2.0309, 17, 18
814, 736, 17, 102, 0.9997, 1.0000, 0.9699, 14, 15
814, 740, 76, 119, 0.9997, 0.8385, 1.9725, 7, 8
814, 741, 95, 0, 0.9904, 0.6365, 8.8008, 6, 6
815, 703, 118, 85, 0.9997, 1.0000, 3.0143, 56, 56
815, 711, 100, 90, 0.9997, 0.9691, 5.7150, 47, 46
815, 732, 121, 113, 0.9997, 1.0000, 1.2665, 20, 21
815, 733, 30, 66, 0.9997, 1.0000, 1.4824, 18, 19
815, 736, 19, 102, 0.9997, 1.0000, 1.7187, 15, 16
815, 740, 76, 121, 0.9997, 0.8779, 2.0396, 8, 9
816, 703, 120, 85, 0.9997, 1.0000, 2.2781, 57, 57
816, 711, 104, 94, 0.9997, 1.0000, 5.6460, 48, 47
816, 722, 22, 24, 0.9997, 1.0000, 0.7499, 33, 33
816, 733, 32, 67, 0.9997, 1.0000, 1.9985, 19, 20
816, 736, 21, 102, 0.9997, 1.0000, 2.0427, 16, 17
816, 740, 75, 123, 0.9997, 0.9178, 2.1588, 9, 10
817, 703, 123, 85, 0.9997, 1.0000, 2.7222, 58, 58
817, 711, 108, 97, 0.9997, 1.0000, 5.1313, 49, 48
817, 722, 22, 25, 0.9997, 1.0000, 1.0164, 34, 34
817, 733, 34, 67, 0.9997, 1.0000, 2.0184, 20, 21
817, 736, 22, 103, 0.9997, 1.0000, 1.5011, 17, 18
817, 740, 75, 125, 0.9997, 0.9581, 2.0227, 10, 11
818, 703, 126, 85, 0.9997, 1.0000, 2.9992, 59, 59
818, 711, 113, 102, 0.9996, 1.0000, 6.5309, 50, 49
818, 722, 23, 25, 0.9997, 1.0000, 0.8131, 35, 35
818, 733, 35, 68, 0.9997, 1.0000, 1.4664, 21, 22
818, 736, 23, 103, 0.9997, 1.0000, 1.0045, 18, 19
818, 740, 74, 127, 0.9997, 0.9986, 2.1389, 11, 12
818, 743, 56, 106, 0.9982, 0.6407, 5.5642, 6, 6
818, 744, 88, 9, 0.9980, 0.6946, 1.3093, 3, 4
819, 711, 117, 106, 0.9997, 1.0000, 6.0701, 51, 50
819, 722, 23, 26, 0.9997, 1.0000, 0.7788, 36, 36
819, 733, 37, 68, 0.9997, 1.0000, 1.7397, 22, 23
819, 736, 24, 103, 0.9997, 1.0000, 0.9419, 19, 20
819, 744, 88, 11, 0.9996, 0.7268, 1.7604, 4, 5
819, 747, 93, 64, 0.9980, 0.6946, 1.4232, 3, 4
820, 711, 122, 111, 0.9997, 1.0000, 6.7681, 52, 51
820, 733, 39, 69, 0.9997, 1.0000, 2.1355, 23, 24
820, 736, 26, 104, 0.9997, 1.0000, 1.8907, 20, 21
820, 744, 89, 12, 0.9997, 0.7623, 1.4430, 5, 6
820, 747, 93, 65, 0.9996, 0.7268, 0.9932, 4, 5
820, 748, 40, 77, 0.9066, 0.6213, 12.1813, 2, 3
821, 711, 126, 115, 0.9997, 1.0000, 6.0210, 53, 52
821, 722, 23, 27, 0.9997, 1.0000, 0.7496, 38, 38
821, 733, 40, 70, 0.9997, 1.0000, 1.6311, 24, 25
821, 736, 27, 104, 0.9997, 1.0000, 1.3230, 21, 22
821, 744, 89, 14, 0.9997, 0.7998, 1.7700, 6, 7
821, 747, 93, 67, 0.9997, 0.7623, 1.7495, 5, 6
822, 733, 42, 71, 0.9997, 1.0000, 2.0144, 25, 26
822, 736, 29, 104, 0.9997, 1.0000, 1.7672, 22, 23
822, 744, 90, 16, 0.9997, 0.8384, 2.1535, 7, 8
822, 747, 93, 68, 0.9997, 0.7998, 1.2945, 6, 7
823, 722, 23, 28, 0.9997, 1.0000, 0.7508, 40, 40
823, 733, 44, 71, 0.9997, 1.0000, 2.0156, 26, 27
823, 736, 30, 104, 0.9997, 1.0000, 1.2508, 23, 24
823, 744, 90, 17, 0.9997, 0.8779, 1.3024, 8, 9
823, 747, 93, 70, 0.9997, 0.8384, 1.7667, 7, 8
823, 749, 33, 29, 0.9981, 0.6947, 0.7315, 3, 4
823, 750, 112, 75, 0.9978, 0.6945, 2.3207, 3, 4
823, 751, 5, 37, 0.8749, 0.6031, 14.5137, 2, 3
824, 733, 46, 72, 0.9997, 1.0000, 2.1595, 27, 28
824, 736, 31, 104, 0.9997, 1.0000, 0.9837, 24, 25
824, 744, 91, 19, 0.9997, 0.9178, 1.8779, 9, 10
824, 747, 92, 71, 0.9997, 0.8779, 1.4638, 8, 9
824, 749, 33, 28, 0.9996, 0.7268, 1.0058, 4, 5
824, 752, 3, 124, 0.9980, 0.6947, 1.2437, 3, 4
825, 722, 24, 29, 0.9997, 1.0000, 1.0711, 42, 42
825, 733, 47, 73, 0.9997, 1.0000, 1.6004, 28, 29
825, 736, 33, 104, 0.9997, 1.0000, 1.7212, 25, 26
825, 744, 91, 20, 0.9997, 0.9580, 1.2602, 10, 11
825, 747, 92, 73, 0.9997, 0.9178, 1.7713, 9, 10
825, 752, 4, 124, 0.9996, 0.7268, 1.0295, 4, 5
826, 722, 24, 30, 0.9997, 1.0000, 1.0550, 43, 43
826, 733, 49, 74, 0.9997, 1.0000, 2.0008, 29, 30
826, 736, 35, 104, 0.9997, 1.0000, 2.0418, 26, 27
826, 745, 58, 32, 0.9997, 0.6523, 0.9999, 17, 14
826, 744, 92, 22, 0.9997, 0.9986, 1.9025, 11, 12
826, 747, 92, 75, 0.9997, 0.9581, 2.0130, 10, 11
826, 749, 42, 23, 0.9628, 0.7740, 8.8880, 6, 7
826, 752, 5, 125, 0.9997, 0.7623, 1.2493, 5, 6
827, 733, 50, 74, 0.9997, 1.0000, 1.2594, 30, 31
827, 736, 36, 104, 0.9997, 1.0000, 1.2927, 27, 28
827, 745, 59, 32, 0.9997, 0.6936, 1.0001, 18, 15
827, 744, 92, 24, 0.9997, 1.0000, 2.0309, 12, 13
827, 747, 91, 76, 0.9997, 0.9986, 1.4675, 11, 12
827, 749, 52, 10, 0.9554, 0.8057, 15.2010, 7, 8
827, 752, 6, 125, 0.9997, 0.7998, 1.0307, 6, 7
827, 755, 121, 11, 0.9976, 0.6944, 1.5866, 3, 4
828, 722, 24, 31, 0.9997, 1.0000, 0.7234, 45, 45
828, 733, 52, 75, 0.9997, 1.0000, 1.8878, 31, 32
828, 736, 38, 104, 0.9997, 1.0000, 1.7237, 28, 29
828, 744, 92, 25, 0.9997, 1.0000, 1.2788, 13, 14
828, 747, 91, 78, 0.9997, 1.0000, 1.7442, 12, 13
828, 752, 7, 127, 0.9996, 0.8384, 1.8148, 7, 8
828, 755, 122, 10, 0.9996, 0.7268, 1.2913, 4, 5
828, 756, 26, 57, 0.9566, 0.6700, 7.0423, 3, 4
829, 722, 24, 32, 0.9997, 1.0000, 0.9994, 46, 46
829, 733, 54, 76, 0.9997, 1.0000, 2.2496, 32, 33
829, 736, 39, 104, 0.9997, 1.0000, 1.2337, 29, 30
829, 744, 93, 28, 0.9996, 1.0000, 2.5889, 14, 15
829, 747, 92, 79, 0.9996, 1.0000, 1.4524, 13, 14
829, 755, 124, 10, 0.9997, 0.7623, 1.7190, 5, 6
830, 722, 25, 32, 0.9997, 1.0000, 0.8124, 47, 47
830, 733, 56, 77, 0.9997, 1.0000, 2.2930, 33, 34
830, 736, 41, 104, 0.9997, 1.0000, 1.7476, 30, 31
830, 744, 93, 29, 0.9997, 1.0000, 1.5521, 15, 16
830, 747, 92, 80, 0.9997, 1.0000, 1.0390, 14, 15
830, 753, 95, 10, 0.9985, 0.6825, 3.4330, 7, 7
830, 755, 125, 10, 0.9997, 0.7998, 1.2592, 6, 7
830, 758, 5, 100, 0.9980, 0.6947, 1.6282, 3, 4
831, 722, 25, 33, 0.9997, 1.0000, 0.7812, 48, 48
831, 733, 58, 78, 0.9997, 1.0000, 2.2558, 34, 35
831, 736, 42, 105, 0.9997, 1.0000, 1.4662, 31, 32
831, 744, 94, 30, 0.9997, 1.0000, 1.2466, 16, 17
831, 747, 92, 82, 0.9997, 1.0000, 1.7237, 15, 16
831, 755, 126, 10, 0.9997, 0.8385, 0.9986, 7, 8
831, 758, 6, 99, 0.9996, 0.7268, 1.4119, 4, 5
832, 733, 60, 78, 0.9997, 1.0000, 2.0130, 35, 36
832, 736, 43, 104, 0.9996, 1.0000, 1.0941, 32, 33
832, 744, 94, 32, 0.9997, 1.0000, 1.6998, 17, 18
832, 747, 92, 83, 0.9997, 1.0000, 1.2794, 16, 17
832, 750, 126, 83, 0.9997, 0.6686, 1.9197, 12, 11
832, 758, 8, 99, 0.9997, 0.7623, 1.7376, 5, 6
832, 760, 112, 31, 0.9280, 0.6336, 6.8767, 2, 3
833, 722, 25, 34, 0.9997, 1.0000, 0.7497, 50, 50
833, 733, 61, 79, 0.9997, 1.0000, 1.4214, 36, 37
833, 736, 45, 105, 0.9996, 1.0000, 1.7858, 33, 34
833, 744, 95, 34, 0.9997, 1.0000, 2.1602, 18, 19
