# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: d:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results_full\cam0_tile0_jpda_lite.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
16, 50, 86, 118, 1.0000, 2.0067, -1.9989, 0.1762, 1.0000, 139.16
16, 10, 89, 27, 0.6600, 24.4548, -23.7806, 5.7027, 0.1980, 150.33
16, 102, 8, 32, 0.8167, 1.2794, 1.2458, -0.2911, 0.4900, 235.86
16, 100, 102, 116, 0.7111, 6.4625, 6.4525, -0.3604, 0.3556, 129.00
16, 93, 94, 40, 0.9833, 1.6313, 1.0424, 1.2548, 0.8850, 193.72
16, 108, 69, 33, 0.6600, 18.3194, -18.0952, 2.8571, 0.1980, 185.83
16, 109, 28, 81, 0.6300, 5.6994, -0.9860, 5.6134, 0.1890, 202.83
16, 104, 101, 58, 0.6856, 24.6532, 2.0244, 24.5699, 0.2742, 148.25
16, 1, 2, 27, 0.7111, 12.2942, -4.7874, 11.3238, 0.3556, 219.00
16, 99, 63, 75, 0.7111, 11.6062, -4.0990, -10.8583, 0.3556, 134.40
16, 41, 27, 16, 0.8267, 25.6488, -1.6687, -25.5945, 0.4960, 186.83
16, 82, 55, 40, 0.6556, 10.3506, -4.4701, -9.3356, 0.2622, 177.75
16, 38, 56, 109, 1.0000, 9.9720, 5.2824, 8.4580, 1.0000, 194.25
16, 9, 133, 4, 0.5200, 0.9815, 0.9814, -0.0116, 0.5200, 150.91
16, 15, 121, 165, 0.5333, 14.9759, 3.8053, 14.4844, 0.4800, 200.89
17, 61, 21, 14, 0.6600, 6.9281, 1.8908, 6.6651, 0.1980, 230.33
17, 11, 16, 24, 0.6600, 2.1324, 1.9107, 0.9469, 0.1980, 226.67
17, 79, 93, 45, 0.6600, 30.6390, -22.5806, -20.7091, 0.1980, 131.25
17, 54, 38, 83, 0.6600, 37.5736, 15.2617, -34.3345, 0.1980, 167.00
17, 102, 3, 30, 0.9022, 4.5555, -4.2937, -1.5219, 0.6316, 231.60
17, 93, 95, 40, 1.0000, 1.1179, 0.9738, 0.5492, 1.0000, 192.95
17, 50, 85, 119, 1.0000, 1.4753, -1.2969, 0.7032, 1.0000, 139.40
17, 82, 48, 37, 0.7411, 7.3584, -6.6870, -3.0708, 0.3706, 180.80
17, 108, 34, 33, 0.6556, 32.8037, -32.7946, 0.7760, 0.2622, 197.88
17, 99, 56, 69, 0.7667, 9.2131, -6.9919, -5.9996, 0.4600, 144.50
17, 1, 0, 35, 0.7667, 9.2750, -2.1389, 9.0250, 0.4600, 217.17
17, 112, 42, 89, 0.6000, 26.6645, 21.9048, -15.2045, 0.1800, 174.67
17, 100, 109, 106, 0.7667, 11.6181, 6.8659, -9.3723, 0.4600, 126.83
17, 10, 84, 30, 0.6556, 8.3674, -7.4193, 3.8688, 0.2622, 156.00
17, 104, 100, 107, 0.7111, 46.0017, -0.2694, 46.0010, 0.3556, 138.00
17, 41, 26, -10, 0.7467, 25.6488, -1.6687, -25.5945, 0.4480, 186.83
17, 109, 27, 86, 0.5500, 5.6994, -0.9860, 5.6134, 0.1650, 202.83
18, 93, 96, 40, 1.0000, 0.9842, 0.9838, 0.0267, 1.0000, 192.50
18, 50, 84, 119, 1.0000, 1.0188, -0.9806, 0.2764, 1.0000, 140.43
18, 112, 61, 81, 0.6556, 20.6631, 18.7592, -8.6636, 0.2622, 177.75
18, 61, 13, 31, 0.6556, 16.9860, -7.0199, 15.4676, 0.2622, 236.50
18, 10, 86, 31, 0.7111, 0.7684, 0.3598, 0.6790, 0.3556, 159.80
18, 79, 90, 28, 0.6556, 18.9227, -5.7154, -18.0389, 0.2622, 148.94
18, 1, -2, 44, 0.6867, 9.2750, -2.1389, 9.0250, 0.4120, 217.17
18, 11, 18, 25, 0.5800, 2.1324, 1.9107, 0.9469, 0.1740, 226.67
18, 41, 24, -35, 0.6667, 25.6488, -1.6687, -25.5945, 0.4000, 186.83
18, 54, 54, 48, 0.5800, 37.5736, 15.2617, -34.3345, 0.1740, 167.00
18, 99, 49, 63, 0.6867, 9.2131, -6.9919, -5.9996, 0.4120, 144.50
18, 100, 116, 96, 0.6867, 11.6181, 6.8659, -9.3723, 0.4120, 126.83
18, 104, 100, 153, 0.6311, 46.0017, -0.2694, 46.0010, 0.3156, 138.00
18, 108, 1, 34, 0.5756, 32.8037, -32.7946, 0.7760, 0.2302, 197.88
19, 27, 26, 31, 0.6600, 33.6434, -2.8714, -33.5206, 0.1980, 210.00
19, 93, 97, 41, 1.0000, 1.2153, 0.9976, 0.6940, 1.0000, 193.46
19, 50, 82, 120, 1.0000, 1.8105, -1.6587, 0.7257, 1.0000, 139.91
19, 10, 87, 30, 0.7667, 1.2561, 1.2185, -0.3050, 0.4600, 162.33
19, 109, 27, 105, 0.6556, 8.5888, -0.2055, 8.5863, 0.2622, 193.38
19, 99, 24, 82, 0.8222, 19.0800, -17.2024, 8.2537, 0.5756, 156.57
19, 112, 71, 81, 0.7111, 11.6700, 11.6619, -0.4342, 0.3556, 176.40
