# Advanced Satellite Tracking Log
# Input: D:\khenk\Downloads\parallel_run5_2025-12-20260128T124203Z-3-001\parallel_run5_2025-12\cam0_tile0_max_iqr2.0_down32.mp4
# Output: D:\khenk\Downloads\SNC Sat Tracking Peng\comparison_results\run_20260323_103700\imm_adaptive\output_video.mp4
#
# frame, track_id, x, y, confidence, speed, vx, vy, quality, intensity
#================================================================================
8, 64, 97, 87, 0.6000, 54.5233, 26.2398, 47.7939, 0.1800, 189.33
8, 69, 110, 117, 0.8778, 10.8413, 5.1971, -9.5144, 0.7022, 202.88
8, 71, 78, 119, 0.6000, 52.9718, 48.4440, 21.4289, 0.1800, 144.00
8, 74, 52, 47, 0.6000, 40.6824, 38.8633, 12.0291, 0.1800, 212.00
8, 75, 63, 123, 0.7111, 29.6304, 0.2063, 29.6297, 0.3556, 180.20
8, 76, 90, 35, 0.6556, 8.1756, 7.0091, -4.2088, 0.2622, 200.75
8, 78, 49, 61, 0.6556, 23.4934, 13.0555, -19.5318, 0.2622, 180.50
8, 79, 93, 51, 0.6556, 15.5184, -15.2598, -2.8212, 0.2622, 140.25
8, 81, 30, 127, 0.7611, 1.7670, 1.7670, 0.0000, 0.3806, 183.80
8, 82, 35, 47, 0.6000, 6.4217, 5.7379, 2.8836, 0.1800, 206.33
8, 39, 8, -1, 0.5000, 40.3825, 2.7999, -40.2853, 0.1500, 188.00
9, 16, 126, 4, 0.9889, 1.2516, 1.2305, 0.2288, 0.9889, 147.20
9, 22, 64, 93, 0.6000, 45.5373, -9.4656, 44.5427, 0.1800, 202.50
9, 41, 68, 94, 0.8167, 1.2883, 1.0322, 0.7710, 0.4900, 164.50
9, 59, 96, 115, 0.8222, 2.0111, -1.7506, 0.9899, 0.5756, 123.43
9, 73, 105, 20, 0.6000, 20.6250, 12.0957, 16.7058, 0.1800, 165.33
9, 76, 88, 30, 0.7111, 4.5453, -0.9214, -4.4509, 0.3556, 195.00
9, 79, 87, 38, 0.7111, 13.4243, -6.3786, -11.8121, 0.3556, 159.60
9, 81, 30, 127, 0.8167, 0.4031, 0.4031, 0.0000, 0.4900, 179.17
9, 12, 75, 40, 0.8333, 7.3659, -5.5926, 4.7937, 0.7500, 173.78
9, 19, 123, 35, 0.5000, 55.7417, 55.6140, -3.7717, 0.1500, 214.33
9, 28, 140, 118, 0.5000, 52.4036, 45.2510, 26.4290, 0.1500, 171.67
9, 64, 123, 134, 0.5000, 54.5233, 26.2398, 47.7939, 0.1500, 189.33
